Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
VIII - Eastern Visayas,Leyte,"GINGER, LOOSE",1 KG,2021,May,103.37
VIII - Eastern Visayas,Northern Samar,"GARLIC, LOCAL",1 KG,2021,May,
VIII - Eastern Visayas,Northern Samar,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
VIII - Eastern Visayas,Northern Samar,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
VIII - Eastern Visayas,Northern Samar,"GINGER, LOOSE",1 KG,2021,May,132.5
VIII - Eastern Visayas,Samar,"GARLIC, LOCAL",1 KG,2021,May,
VIII - Eastern Visayas,Samar,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,164.86
VIII - Eastern Visayas,Samar,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
VIII - Eastern Visayas,Samar,"GINGER, LOOSE",1 KG,2021,May,109.69
VIII - Eastern Visayas,Southern Leyte,"GARLIC, LOCAL",1 KG,2021,May,
VIII - Eastern Visayas,Southern Leyte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
VIII - Eastern Visayas,Southern Leyte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
VIII - Eastern Visayas,Southern Leyte,"GINGER, LOOSE",1 KG,2021,May,97.5
VIII - Eastern Visayas,City of Tacloban,"GARLIC, LOCAL",1 KG,2021,May,
VIII - Eastern Visayas,City of Tacloban,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,165.93
VIII - Eastern Visayas,City of Tacloban,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
VIII - Eastern Visayas,City of Tacloban,"GINGER, LOOSE",1 KG,2021,May,116.25
IX - Zamboanga Peninsula,Zamboanga del Norte,"GARLIC, LOCAL",1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,127.5
IX - Zamboanga Peninsula,Zamboanga del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga del Norte,"GINGER, LOOSE",1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga del Sur,"GARLIC, LOCAL",1 KG,2021,May,116.33
IX - Zamboanga Peninsula,Zamboanga del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,125.13
IX - Zamboanga Peninsula,Zamboanga del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga del Sur,"GINGER, LOOSE",1 KG,2021,May,117.0
IX - Zamboanga Peninsula,Zamboanga Sibugay,"GARLIC, LOCAL",1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga Sibugay,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,105.32
IX - Zamboanga Peninsula,Zamboanga Sibugay,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga Sibugay,"GINGER, LOOSE",1 KG,2021,May,94.89
IX - Zamboanga Peninsula,City of Isabela,"GARLIC, LOCAL",1 KG,2021,May,
IX - Zamboanga Peninsula,City of Isabela,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
IX - Zamboanga Peninsula,City of Isabela,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
IX - Zamboanga Peninsula,City of Isabela,"GINGER, LOOSE",1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga City,"GARLIC, LOCAL",1 KG,2021,May,82.12
IX - Zamboanga Peninsula,Zamboanga City,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,133.32
IX - Zamboanga Peninsula,Zamboanga City,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
IX - Zamboanga Peninsula,Zamboanga City,"GINGER, LOOSE",1 KG,2021,May,63.43
X - Northern Mindanao,Bukidnon,"GARLIC, LOCAL",1 KG,2021,May,
X - Northern Mindanao,Bukidnon,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,147.5
X - Northern Mindanao,Bukidnon,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,Bukidnon,"GINGER, LOOSE",1 KG,2021,May,108.75
X - Northern Mindanao,Camiguin,"GARLIC, LOCAL",1 KG,2021,May,
X - Northern Mindanao,Camiguin,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,276.85
X - Northern Mindanao,Camiguin,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,Camiguin,"GINGER, LOOSE",1 KG,2021,May,133.12
X - Northern Mindanao,Lanao del Norte,"GARLIC, LOCAL",1 KG,2021,May,119.72
X - Northern Mindanao,Lanao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,238.69
X - Northern Mindanao,Lanao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,Lanao del Norte,"GINGER, LOOSE",1 KG,2021,May,
X - Northern Mindanao,Misamis Occidental,"GARLIC, LOCAL",1 KG,2021,May,137.0
X - Northern Mindanao,Misamis Occidental,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
X - Northern Mindanao,Misamis Occidental,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,Misamis Occidental,"GINGER, LOOSE",1 KG,2021,May,121.85
X - Northern Mindanao,Misamis Oriental,"GARLIC, LOCAL",1 KG,2021,May,159.25
X - Northern Mindanao,Misamis Oriental,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,246.33
X - Northern Mindanao,Misamis Oriental,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,Misamis Oriental,"GINGER, LOOSE",1 KG,2021,May,
X - Northern Mindanao,City of Cagayan De Oro,"GARLIC, LOCAL",1 KG,2021,May,
X - Northern Mindanao,City of Cagayan De Oro,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,222.64
X - Northern Mindanao,City of Cagayan De Oro,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
X - Northern Mindanao,City of Cagayan De Oro,"GINGER, LOOSE",1 KG,2021,May,91.17
X - Northern Mindanao,City of Iligan,"GARLIC, LOCAL",1 KG,2021,May,110.59
X - Northern Mindanao,City of Iligan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,318.45
X - Northern Mindanao,City of Iligan,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,86.26
X - Northern Mindanao,City of Iligan,"GINGER, LOOSE",1 KG,2021,May,
XI - Davao Region,Davao de Oro (Compostela Valley),"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,Davao de Oro (Compostela Valley),ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,146.87
XI - Davao Region,Davao de Oro (Compostela Valley),ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,Davao de Oro (Compostela Valley),"GINGER, LOOSE",1 KG,2021,May,125.33
XI - Davao Region,Davao del Norte,"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,Davao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,143.17
XI - Davao Region,Davao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,Davao del Norte,"GINGER, LOOSE",1 KG,2021,May,112.54
XI - Davao Region,Davao del Sur,"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,Davao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,126.25
XI - Davao Region,Davao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,Davao del Sur,"GINGER, LOOSE",1 KG,2021,May,
XI - Davao Region,Davao Occidental,"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,Davao Occidental,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
XI - Davao Region,Davao Occidental,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,Davao Occidental,"GINGER, LOOSE",1 KG,2021,May,
XI - Davao Region,Davao Oriental,"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,Davao Oriental,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
XI - Davao Region,Davao Oriental,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,Davao Oriental,"GINGER, LOOSE",1 KG,2021,May,
XI - Davao Region,City of Davao,"GARLIC, LOCAL",1 KG,2021,May,
XI - Davao Region,City of Davao,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,164.36
XI - Davao Region,City of Davao,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XI - Davao Region,City of Davao,"GINGER, LOOSE",1 KG,2021,May,128.9
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"GARLIC, LOCAL",1 KG,2021,May,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,146.57
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"GINGER, LOOSE",1 KG,2021,May,111.92
XII - SOCCSKSARGEN,Sarangani,"GARLIC, LOCAL",1 KG,2021,May,
XII - SOCCSKSARGEN,Sarangani,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,131.2
XII - SOCCSKSARGEN,Sarangani,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XII - SOCCSKSARGEN,Sarangani,"GINGER, LOOSE",1 KG,2021,May,101.22
XII - SOCCSKSARGEN,South Cotabato,"GARLIC, LOCAL",1 KG,2021,May,
XII - SOCCSKSARGEN,South Cotabato,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,134.21
XII - SOCCSKSARGEN,South Cotabato,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XII - SOCCSKSARGEN,South Cotabato,"GINGER, LOOSE",1 KG,2021,May,105.76
XII - SOCCSKSARGEN,Sultan Kudarat,"GARLIC, LOCAL",1 KG,2021,May,
XII - SOCCSKSARGEN,Sultan Kudarat,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
XII - SOCCSKSARGEN,Sultan Kudarat,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XII - SOCCSKSARGEN,Sultan Kudarat,"GINGER, LOOSE",1 KG,2021,May,121.25
XII - SOCCSKSARGEN,City of General Santos,"GARLIC, LOCAL",1 KG,2021,May,
XII - SOCCSKSARGEN,City of General Santos,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,114.67
XII - SOCCSKSARGEN,City of General Santos,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XII - SOCCSKSARGEN,City of General Santos,"GINGER, LOOSE",1 KG,2021,May,99.97
XIII - Caraga,Agusan del Norte,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,Agusan del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,117.5
XIII - Caraga,Agusan del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,Agusan del Norte,"GINGER, LOOSE",1 KG,2021,May,
XIII - Caraga,Agusan del Sur,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,Agusan del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,105.0
XIII - Caraga,Agusan del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,Agusan del Sur,"GINGER, LOOSE",1 KG,2021,May,103.75
XIII - Caraga,Dinagat Islands,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,Dinagat Islands,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
XIII - Caraga,Dinagat Islands,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,Dinagat Islands,"GINGER, LOOSE",1 KG,2021,May,118.49
XIII - Caraga,Surigao del Norte,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,Surigao del Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,115.0
XIII - Caraga,Surigao del Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,Surigao del Norte,"GINGER, LOOSE",1 KG,2021,May,105.47
XIII - Caraga,Surigao del Sur,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,Surigao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,123.13
XIII - Caraga,Surigao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,Surigao del Sur,"GINGER, LOOSE",1 KG,2021,May,
XIII - Caraga,City of Butuan,"GARLIC, LOCAL",1 KG,2021,May,
XIII - Caraga,City of Butuan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,138.72
XIII - Caraga,City of Butuan,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
XIII - Caraga,City of Butuan,"GINGER, LOOSE",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,196.7
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"GINGER, LOOSE",1 KG,2021,May,122.86
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,123.54
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"GINGER, LOOSE",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,137.63
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"GINGER, LOOSE",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,147.04
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"GINGER, LOOSE",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"GINGER, LOOSE",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"GARLIC, LOCAL",1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ONION RED CREOLE (BERMUDA RED),1 KG,2021,May,147.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ONION WHITE (YELLOW GRANEX),1 KG,2021,May,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"GINGER, LOOSE",1 KG,2021,May,122.27
CAR - Cordillera Administrative Region,Abra,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Abra,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,105.0
CAR - Cordillera Administrative Region,Abra,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Abra,"GINGER, LOOSE",1 KG,2021,June,162.54
CAR - Cordillera Administrative Region,Apayao,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Apayao,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,107.44
CAR - Cordillera Administrative Region,Apayao,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Apayao,"GINGER, LOOSE",1 KG,2021,June,131.25
CAR - Cordillera Administrative Region,Benguet,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Benguet,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,103.13
CAR - Cordillera Administrative Region,Benguet,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Benguet,"GINGER, LOOSE",1 KG,2021,June,113.02
CAR - Cordillera Administrative Region,Ifugao,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Ifugao,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,124.29
CAR - Cordillera Administrative Region,Ifugao,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Ifugao,"GINGER, LOOSE",1 KG,2021,June,131.43
CAR - Cordillera Administrative Region,Kalinga,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Kalinga,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,107.5
CAR - Cordillera Administrative Region,Kalinga,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Kalinga,"GINGER, LOOSE",1 KG,2021,June,135.0
CAR - Cordillera Administrative Region,Mountain Province,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,Mountain Province,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,135.0
CAR - Cordillera Administrative Region,Mountain Province,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,Mountain Province,"GINGER, LOOSE",1 KG,2021,June,157.5
CAR - Cordillera Administrative Region,City of Baguio,"GARLIC, LOCAL",1 KG,2021,June,
CAR - Cordillera Administrative Region,City of Baguio,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,82.74
CAR - Cordillera Administrative Region,City of Baguio,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
CAR - Cordillera Administrative Region,City of Baguio,"GINGER, LOOSE",1 KG,2021,June,111.41
I - Ilocos Region,Ilocos Norte,"GARLIC, LOCAL",1 KG,2021,June,
I - Ilocos Region,Ilocos Norte,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,100.35
I - Ilocos Region,Ilocos Norte,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
I - Ilocos Region,Ilocos Norte,"GINGER, LOOSE",1 KG,2021,June,129.4
I - Ilocos Region,Ilocos Sur,"GARLIC, LOCAL",1 KG,2021,June,
I - Ilocos Region,Ilocos Sur,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,107.5
I - Ilocos Region,Ilocos Sur,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
I - Ilocos Region,Ilocos Sur,"GINGER, LOOSE",1 KG,2021,June,
I - Ilocos Region,La Union,"GARLIC, LOCAL",1 KG,2021,June,
I - Ilocos Region,La Union,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
I - Ilocos Region,La Union,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
I - Ilocos Region,La Union,"GINGER, LOOSE",1 KG,2021,June,125.0
I - Ilocos Region,Pangasinan,"GARLIC, LOCAL",1 KG,2021,June,
I - Ilocos Region,Pangasinan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,95.51
I - Ilocos Region,Pangasinan,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
I - Ilocos Region,Pangasinan,"GINGER, LOOSE",1 KG,2021,June,147.5
II - Cagayan Valley,Batanes,"GARLIC, LOCAL",1 KG,2021,June,
II - Cagayan Valley,Batanes,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,183.53
II - Cagayan Valley,Batanes,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
II - Cagayan Valley,Batanes,"GINGER, LOOSE",1 KG,2021,June,208.75
II - Cagayan Valley,Cagayan,"GARLIC, LOCAL",1 KG,2021,June,
II - Cagayan Valley,Cagayan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,97.57
II - Cagayan Valley,Cagayan,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,73.29
II - Cagayan Valley,Cagayan,"GINGER, LOOSE",1 KG,2021,June,
II - Cagayan Valley,Isabela,"GARLIC, LOCAL",1 KG,2021,June,
II - Cagayan Valley,Isabela,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,113.25
II - Cagayan Valley,Isabela,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
II - Cagayan Valley,Isabela,"GINGER, LOOSE",1 KG,2021,June,
II - Cagayan Valley,Nueva Vizcaya,"GARLIC, LOCAL",1 KG,2021,June,
II - Cagayan Valley,Nueva Vizcaya,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,95.0
II - Cagayan Valley,Nueva Vizcaya,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
II - Cagayan Valley,Nueva Vizcaya,"GINGER, LOOSE",1 KG,2021,June,131.29
II - Cagayan Valley,Quirino,"GARLIC, LOCAL",1 KG,2021,June,
II - Cagayan Valley,Quirino,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
II - Cagayan Valley,Quirino,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
II - Cagayan Valley,Quirino,"GINGER, LOOSE",1 KG,2021,June,
III - Central Luzon,Aurora,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Aurora,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,110.0
III - Central Luzon,Aurora,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Aurora,"GINGER, LOOSE",1 KG,2021,June,
III - Central Luzon,Bataan,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Bataan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,87.67
III - Central Luzon,Bataan,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Bataan,"GINGER, LOOSE",1 KG,2021,June,
III - Central Luzon,Bulacan,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Bulacan,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
III - Central Luzon,Bulacan,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Bulacan,"GINGER, LOOSE",1 KG,2021,June,141.67
III - Central Luzon,Nueva Ecija,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Nueva Ecija,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,88.75
III - Central Luzon,Nueva Ecija,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Nueva Ecija,"GINGER, LOOSE",1 KG,2021,June,
III - Central Luzon,Pampanga,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Pampanga,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,76.36
III - Central Luzon,Pampanga,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Pampanga,"GINGER, LOOSE",1 KG,2021,June,124.36
III - Central Luzon,Tarlac,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Tarlac,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,103.32
III - Central Luzon,Tarlac,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,Tarlac,"GINGER, LOOSE",1 KG,2021,June,168.78
III - Central Luzon,Zambales,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,Zambales,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,107.95
III - Central Luzon,Zambales,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,85.68
III - Central Luzon,Zambales,"GINGER, LOOSE",1 KG,2021,June,
III - Central Luzon,City of Angeles,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,City of Angeles,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,79.45
III - Central Luzon,City of Angeles,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
III - Central Luzon,City of Angeles,"GINGER, LOOSE",1 KG,2021,June,129.78
III - Central Luzon,City of Olongapo,"GARLIC, LOCAL",1 KG,2021,June,
III - Central Luzon,City of Olongapo,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,127.03
III - Central Luzon,City of Olongapo,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,98.41
III - Central Luzon,City of Olongapo,"GINGER, LOOSE",1 KG,2021,June,
IV-A - CALABARZON,Batangas,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,Batangas,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
IV-A - CALABARZON,Batangas,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,Batangas,"GINGER, LOOSE",1 KG,2021,June,135.0
IV-A - CALABARZON,Cavite,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,Cavite,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,102.79
IV-A - CALABARZON,Cavite,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,Cavite,"GINGER, LOOSE",1 KG,2021,June,142.19
IV-A - CALABARZON,Laguna,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,Laguna,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
IV-A - CALABARZON,Laguna,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,Laguna,"GINGER, LOOSE",1 KG,2021,June,
IV-A - CALABARZON,Quezon,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,Quezon,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
IV-A - CALABARZON,Quezon,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,Quezon,"GINGER, LOOSE",1 KG,2021,June,
IV-A - CALABARZON,Rizal,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,Rizal,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,
IV-A - CALABARZON,Rizal,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,Rizal,"GINGER, LOOSE",1 KG,2021,June,
IV-A - CALABARZON,City of Lucena,"GARLIC, LOCAL",1 KG,2021,June,
IV-A - CALABARZON,City of Lucena,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,120.0
IV-A - CALABARZON,City of Lucena,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
IV-A - CALABARZON,City of Lucena,"GINGER, LOOSE",1 KG,2021,June,
MIMAROPA Region,Marinduque,"GARLIC, LOCAL",1 KG,2021,June,
MIMAROPA Region,Marinduque,ONION RED CREOLE (BERMUDA RED),1 KG,2021,June,120.7
MIMAROPA Region,Marinduque,ONION WHITE (YELLOW GRANEX),1 KG,2021,June,
MIMAROPA Region,Marinduque,"GINGER, LOOSE",1 KG,2021,June,
MIMAROPA Region,Occidental Mindoro,"GARLIC, LOCAL",1 KG,2021,June,
