Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
XII - SOCCSKSARGEN,Sarangani,TURNIP (SINGKAMAS),1 KG,2022,January,
XII - SOCCSKSARGEN,Sarangani,RADDISH (LABANOS),1 KG,2022,January,63.75
XII - SOCCSKSARGEN,Sarangani,POTATO,1 KG,2022,January,83.13
XII - SOCCSKSARGEN,Sarangani,SWEET POTATO (CAMOTE),1 KG,2022,January,
XII - SOCCSKSARGEN,Sarangani,GABI TUBERS,1 KG,2022,January,
XII - SOCCSKSARGEN,South Cotabato,CARROT,1 KG,2022,January,90.5
XII - SOCCSKSARGEN,South Cotabato,TURNIP (SINGKAMAS),1 KG,2022,January,
XII - SOCCSKSARGEN,South Cotabato,RADDISH (LABANOS),1 KG,2022,January,48.25
XII - SOCCSKSARGEN,South Cotabato,POTATO,1 KG,2022,January,91.13
XII - SOCCSKSARGEN,South Cotabato,SWEET POTATO (CAMOTE),1 KG,2022,January,
XII - SOCCSKSARGEN,South Cotabato,GABI TUBERS,1 KG,2022,January,
XII - SOCCSKSARGEN,Sultan Kudarat,CARROT,1 KG,2022,January,96.25
XII - SOCCSKSARGEN,Sultan Kudarat,TURNIP (SINGKAMAS),1 KG,2022,January,
XII - SOCCSKSARGEN,Sultan Kudarat,RADDISH (LABANOS),1 KG,2022,January,51.25
XII - SOCCSKSARGEN,Sultan Kudarat,POTATO,1 KG,2022,January,105.0
XII - SOCCSKSARGEN,Sultan Kudarat,SWEET POTATO (CAMOTE),1 KG,2022,January,
XII - SOCCSKSARGEN,Sultan Kudarat,GABI TUBERS,1 KG,2022,January,51.25
XII - SOCCSKSARGEN,City of General Santos,CARROT,1 KG,2022,January,91.08
XII - SOCCSKSARGEN,City of General Santos,TURNIP (SINGKAMAS),1 KG,2022,January,56.2
XII - SOCCSKSARGEN,City of General Santos,RADDISH (LABANOS),1 KG,2022,January,57.25
XII - SOCCSKSARGEN,City of General Santos,POTATO,1 KG,2022,January,87.08
XII - SOCCSKSARGEN,City of General Santos,SWEET POTATO (CAMOTE),1 KG,2022,January,
XII - SOCCSKSARGEN,City of General Santos,GABI TUBERS,1 KG,2022,January,
XIII - Caraga,Agusan del Norte,CARROT,1 KG,2022,January,85.57
XIII - Caraga,Agusan del Norte,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,Agusan del Norte,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,Agusan del Norte,POTATO,1 KG,2022,January,106.43
XIII - Caraga,Agusan del Norte,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,Agusan del Norte,GABI TUBERS,1 KG,2022,January,
XIII - Caraga,Agusan del Sur,CARROT,1 KG,2022,January,93.75
XIII - Caraga,Agusan del Sur,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,Agusan del Sur,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,Agusan del Sur,POTATO,1 KG,2022,January,
XIII - Caraga,Agusan del Sur,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,Agusan del Sur,GABI TUBERS,1 KG,2022,January,
XIII - Caraga,Dinagat Islands,CARROT,1 KG,2022,January,115.0
XIII - Caraga,Dinagat Islands,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,Dinagat Islands,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,Dinagat Islands,POTATO,1 KG,2022,January,121.67
XIII - Caraga,Dinagat Islands,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,Dinagat Islands,GABI TUBERS,1 KG,2022,January,
XIII - Caraga,Surigao del Norte,CARROT,1 KG,2022,January,103.33
XIII - Caraga,Surigao del Norte,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,Surigao del Norte,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,Surigao del Norte,POTATO,1 KG,2022,January,112.0
XIII - Caraga,Surigao del Norte,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,Surigao del Norte,GABI TUBERS,1 KG,2022,January,41.67
XIII - Caraga,Surigao del Sur,CARROT,1 KG,2022,January,109.38
XIII - Caraga,Surigao del Sur,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,Surigao del Sur,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,Surigao del Sur,POTATO,1 KG,2022,January,108.75
XIII - Caraga,Surigao del Sur,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,Surigao del Sur,GABI TUBERS,1 KG,2022,January,
XIII - Caraga,City of Butuan,CARROT,1 KG,2022,January,121.96
XIII - Caraga,City of Butuan,TURNIP (SINGKAMAS),1 KG,2022,January,
XIII - Caraga,City of Butuan,RADDISH (LABANOS),1 KG,2022,January,
XIII - Caraga,City of Butuan,POTATO,1 KG,2022,January,149.48
XIII - Caraga,City of Butuan,SWEET POTATO (CAMOTE),1 KG,2022,January,
XIII - Caraga,City of Butuan,GABI TUBERS,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CARROT,1 KG,2022,January,100.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,RADDISH (LABANOS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,POTATO,1 KG,2022,January,100.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,SWEET POTATO (CAMOTE),1 KG,2022,January,52.13
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,GABI TUBERS,1 KG,2022,January,55.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CARROT,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,RADDISH (LABANOS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,POTATO,1 KG,2022,January,79.39
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,SWEET POTATO (CAMOTE),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,GABI TUBERS,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CARROT,1 KG,2022,January,101.26
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,RADDISH (LABANOS),1 KG,2022,January,76.24
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,POTATO,1 KG,2022,January,115.01
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,SWEET POTATO (CAMOTE),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,GABI TUBERS,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CARROT,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,RADDISH (LABANOS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,POTATO,1 KG,2022,January,130.62
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,SWEET POTATO (CAMOTE),1 KG,2022,January,43.75
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,GABI TUBERS,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CARROT,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,RADDISH (LABANOS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,POTATO,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,SWEET POTATO (CAMOTE),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,GABI TUBERS,1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CARROT,1 KG,2022,January,99.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,TURNIP (SINGKAMAS),1 KG,2022,January,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,RADDISH (LABANOS),1 KG,2022,January,51.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,POTATO,1 KG,2022,January,99.5
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,SWEET POTATO (CAMOTE),1 KG,2022,January,46.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,GABI TUBERS,1 KG,2022,January,
CAR - Cordillera Administrative Region,Abra,CARROT,1 KG,2022,February,82.5
CAR - Cordillera Administrative Region,Abra,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Abra,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Abra,POTATO,1 KG,2022,February,70.0
CAR - Cordillera Administrative Region,Abra,SWEET POTATO (CAMOTE),1 KG,2022,February,63.75
CAR - Cordillera Administrative Region,Abra,GABI TUBERS,1 KG,2022,February,
CAR - Cordillera Administrative Region,Apayao,CARROT,1 KG,2022,February,70.0
CAR - Cordillera Administrative Region,Apayao,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Apayao,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Apayao,POTATO,1 KG,2022,February,72.5
CAR - Cordillera Administrative Region,Apayao,SWEET POTATO (CAMOTE),1 KG,2022,February,
CAR - Cordillera Administrative Region,Apayao,GABI TUBERS,1 KG,2022,February,
CAR - Cordillera Administrative Region,Benguet,CARROT,1 KG,2022,February,66.0
CAR - Cordillera Administrative Region,Benguet,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Benguet,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Benguet,POTATO,1 KG,2022,February,63.0
CAR - Cordillera Administrative Region,Benguet,SWEET POTATO (CAMOTE),1 KG,2022,February,63.75
CAR - Cordillera Administrative Region,Benguet,GABI TUBERS,1 KG,2022,February,67.75
CAR - Cordillera Administrative Region,Ifugao,CARROT,1 KG,2022,February,77.14
CAR - Cordillera Administrative Region,Ifugao,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Ifugao,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Ifugao,POTATO,1 KG,2022,February,78.57
CAR - Cordillera Administrative Region,Ifugao,SWEET POTATO (CAMOTE),1 KG,2022,February,45.71
CAR - Cordillera Administrative Region,Ifugao,GABI TUBERS,1 KG,2022,February,
CAR - Cordillera Administrative Region,Kalinga,CARROT,1 KG,2022,February,70.0
CAR - Cordillera Administrative Region,Kalinga,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Kalinga,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Kalinga,POTATO,1 KG,2022,February,58.13
CAR - Cordillera Administrative Region,Kalinga,SWEET POTATO (CAMOTE),1 KG,2022,February,43.38
CAR - Cordillera Administrative Region,Kalinga,GABI TUBERS,1 KG,2022,February,
CAR - Cordillera Administrative Region,Mountain Province,CARROT,1 KG,2022,February,61.25
CAR - Cordillera Administrative Region,Mountain Province,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Mountain Province,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,Mountain Province,POTATO,1 KG,2022,February,63.75
CAR - Cordillera Administrative Region,Mountain Province,SWEET POTATO (CAMOTE),1 KG,2022,February,50.0
CAR - Cordillera Administrative Region,Mountain Province,GABI TUBERS,1 KG,2022,February,
CAR - Cordillera Administrative Region,City of Baguio,CARROT,1 KG,2022,February,65.17
CAR - Cordillera Administrative Region,City of Baguio,TURNIP (SINGKAMAS),1 KG,2022,February,
CAR - Cordillera Administrative Region,City of Baguio,RADDISH (LABANOS),1 KG,2022,February,
CAR - Cordillera Administrative Region,City of Baguio,POTATO,1 KG,2022,February,68.0
CAR - Cordillera Administrative Region,City of Baguio,SWEET POTATO (CAMOTE),1 KG,2022,February,61.8
CAR - Cordillera Administrative Region,City of Baguio,GABI TUBERS,1 KG,2022,February,63.0
I - Ilocos Region,Ilocos Norte,CARROT,1 KG,2022,February,86.25
I - Ilocos Region,Ilocos Norte,TURNIP (SINGKAMAS),1 KG,2022,February,
I - Ilocos Region,Ilocos Norte,RADDISH (LABANOS),1 KG,2022,February,
I - Ilocos Region,Ilocos Norte,POTATO,1 KG,2022,February,72.5
I - Ilocos Region,Ilocos Norte,SWEET POTATO (CAMOTE),1 KG,2022,February,
I - Ilocos Region,Ilocos Norte,GABI TUBERS,1 KG,2022,February,
I - Ilocos Region,Ilocos Sur,CARROT,1 KG,2022,February,92.5
I - Ilocos Region,Ilocos Sur,TURNIP (SINGKAMAS),1 KG,2022,February,
I - Ilocos Region,Ilocos Sur,RADDISH (LABANOS),1 KG,2022,February,
I - Ilocos Region,Ilocos Sur,POTATO,1 KG,2022,February,71.25
I - Ilocos Region,Ilocos Sur,SWEET POTATO (CAMOTE),1 KG,2022,February,
I - Ilocos Region,Ilocos Sur,GABI TUBERS,1 KG,2022,February,
I - Ilocos Region,La Union,CARROT,1 KG,2022,February,75.0
I - Ilocos Region,La Union,TURNIP (SINGKAMAS),1 KG,2022,February,
I - Ilocos Region,La Union,RADDISH (LABANOS),1 KG,2022,February,
I - Ilocos Region,La Union,POTATO,1 KG,2022,February,55.0
I - Ilocos Region,La Union,SWEET POTATO (CAMOTE),1 KG,2022,February,
I - Ilocos Region,La Union,GABI TUBERS,1 KG,2022,February,
I - Ilocos Region,Pangasinan,CARROT,1 KG,2022,February,67.5
I - Ilocos Region,Pangasinan,TURNIP (SINGKAMAS),1 KG,2022,February,
I - Ilocos Region,Pangasinan,RADDISH (LABANOS),1 KG,2022,February,
I - Ilocos Region,Pangasinan,POTATO,1 KG,2022,February,57.5
I - Ilocos Region,Pangasinan,SWEET POTATO (CAMOTE),1 KG,2022,February,
I - Ilocos Region,Pangasinan,GABI TUBERS,1 KG,2022,February,50.0
II - Cagayan Valley,Batanes,CARROT,1 KG,2022,February,
II - Cagayan Valley,Batanes,TURNIP (SINGKAMAS),1 KG,2022,February,
II - Cagayan Valley,Batanes,RADDISH (LABANOS),1 KG,2022,February,
II - Cagayan Valley,Batanes,POTATO,1 KG,2022,February,151.43
II - Cagayan Valley,Batanes,SWEET POTATO (CAMOTE),1 KG,2022,February,
II - Cagayan Valley,Batanes,GABI TUBERS,1 KG,2022,February,
II - Cagayan Valley,Cagayan,CARROT,1 KG,2022,February,70.0
II - Cagayan Valley,Cagayan,TURNIP (SINGKAMAS),1 KG,2022,February,56.25
II - Cagayan Valley,Cagayan,RADDISH (LABANOS),1 KG,2022,February,56.25
II - Cagayan Valley,Cagayan,POTATO,1 KG,2022,February,56.88
II - Cagayan Valley,Cagayan,SWEET POTATO (CAMOTE),1 KG,2022,February,
II - Cagayan Valley,Cagayan,GABI TUBERS,1 KG,2022,February,
II - Cagayan Valley,Isabela,CARROT,1 KG,2022,February,72.5
II - Cagayan Valley,Isabela,TURNIP (SINGKAMAS),1 KG,2022,February,
II - Cagayan Valley,Isabela,RADDISH (LABANOS),1 KG,2022,February,63.75
II - Cagayan Valley,Isabela,POTATO,1 KG,2022,February,72.5
II - Cagayan Valley,Isabela,SWEET POTATO (CAMOTE),1 KG,2022,February,
II - Cagayan Valley,Isabela,GABI TUBERS,1 KG,2022,February,
II - Cagayan Valley,Nueva Vizcaya,CARROT,1 KG,2022,February,53.75
II - Cagayan Valley,Nueva Vizcaya,TURNIP (SINGKAMAS),1 KG,2022,February,
II - Cagayan Valley,Nueva Vizcaya,RADDISH (LABANOS),1 KG,2022,February,46.25
II - Cagayan Valley,Nueva Vizcaya,POTATO,1 KG,2022,February,57.5
II - Cagayan Valley,Nueva Vizcaya,SWEET POTATO (CAMOTE),1 KG,2022,February,
II - Cagayan Valley,Nueva Vizcaya,GABI TUBERS,1 KG,2022,February,
II - Cagayan Valley,Quirino,CARROT,1 KG,2022,February,
II - Cagayan Valley,Quirino,TURNIP (SINGKAMAS),1 KG,2022,February,
II - Cagayan Valley,Quirino,RADDISH (LABANOS),1 KG,2022,February,
II - Cagayan Valley,Quirino,POTATO,1 KG,2022,February,
II - Cagayan Valley,Quirino,SWEET POTATO (CAMOTE),1 KG,2022,February,
II - Cagayan Valley,Quirino,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Aurora,CARROT,1 KG,2022,February,91.25
III - Central Luzon,Aurora,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,Aurora,RADDISH (LABANOS),1 KG,2022,February,
III - Central Luzon,Aurora,POTATO,1 KG,2022,February,82.5
III - Central Luzon,Aurora,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Aurora,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Bataan,CARROT,1 KG,2022,February,113.5
III - Central Luzon,Bataan,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,Bataan,RADDISH (LABANOS),1 KG,2022,February,73.13
III - Central Luzon,Bataan,POTATO,1 KG,2022,February,98.5
III - Central Luzon,Bataan,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Bataan,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Bulacan,CARROT,1 KG,2022,February,72.88
III - Central Luzon,Bulacan,TURNIP (SINGKAMAS),1 KG,2022,February,50.63
III - Central Luzon,Bulacan,RADDISH (LABANOS),1 KG,2022,February,52.13
III - Central Luzon,Bulacan,POTATO,1 KG,2022,February,58.88
III - Central Luzon,Bulacan,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Bulacan,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Nueva Ecija,CARROT,1 KG,2022,February,67.5
III - Central Luzon,Nueva Ecija,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,Nueva Ecija,RADDISH (LABANOS),1 KG,2022,February,
III - Central Luzon,Nueva Ecija,POTATO,1 KG,2022,February,55.63
III - Central Luzon,Nueva Ecija,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Nueva Ecija,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Pampanga,CARROT,1 KG,2022,February,78.13
III - Central Luzon,Pampanga,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,Pampanga,RADDISH (LABANOS),1 KG,2022,February,57.13
III - Central Luzon,Pampanga,POTATO,1 KG,2022,February,
III - Central Luzon,Pampanga,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Pampanga,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Tarlac,CARROT,1 KG,2022,February,86.38
III - Central Luzon,Tarlac,TURNIP (SINGKAMAS),1 KG,2022,February,56.25
III - Central Luzon,Tarlac,RADDISH (LABANOS),1 KG,2022,February,77.0
III - Central Luzon,Tarlac,POTATO,1 KG,2022,February,66.38
III - Central Luzon,Tarlac,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Tarlac,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,Zambales,CARROT,1 KG,2022,February,100.75
III - Central Luzon,Zambales,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,Zambales,RADDISH (LABANOS),1 KG,2022,February,
III - Central Luzon,Zambales,POTATO,1 KG,2022,February,
III - Central Luzon,Zambales,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,Zambales,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,City of Angeles,CARROT,1 KG,2022,February,72.5
III - Central Luzon,City of Angeles,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,City of Angeles,RADDISH (LABANOS),1 KG,2022,February,45.89
III - Central Luzon,City of Angeles,POTATO,1 KG,2022,February,
III - Central Luzon,City of Angeles,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,City of Angeles,GABI TUBERS,1 KG,2022,February,
III - Central Luzon,City of Olongapo,CARROT,1 KG,2022,February,99.67
III - Central Luzon,City of Olongapo,TURNIP (SINGKAMAS),1 KG,2022,February,
III - Central Luzon,City of Olongapo,RADDISH (LABANOS),1 KG,2022,February,
III - Central Luzon,City of Olongapo,POTATO,1 KG,2022,February,
III - Central Luzon,City of Olongapo,SWEET POTATO (CAMOTE),1 KG,2022,February,
III - Central Luzon,City of Olongapo,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,Batangas,CARROT,1 KG,2022,February,101.0
IV-A - CALABARZON,Batangas,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,Batangas,RADDISH (LABANOS),1 KG,2022,February,66.31
IV-A - CALABARZON,Batangas,POTATO,1 KG,2022,February,94.38
IV-A - CALABARZON,Batangas,SWEET POTATO (CAMOTE),1 KG,2022,February,
IV-A - CALABARZON,Batangas,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,Cavite,CARROT,1 KG,2022,February,99.38
IV-A - CALABARZON,Cavite,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,Cavite,RADDISH (LABANOS),1 KG,2022,February,81.25
IV-A - CALABARZON,Cavite,POTATO,1 KG,2022,February,87.88
IV-A - CALABARZON,Cavite,SWEET POTATO (CAMOTE),1 KG,2022,February,58.33
IV-A - CALABARZON,Cavite,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,Laguna,CARROT,1 KG,2022,February,84.0
IV-A - CALABARZON,Laguna,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,Laguna,RADDISH (LABANOS),1 KG,2022,February,60.88
IV-A - CALABARZON,Laguna,POTATO,1 KG,2022,February,
IV-A - CALABARZON,Laguna,SWEET POTATO (CAMOTE),1 KG,2022,February,
IV-A - CALABARZON,Laguna,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,Quezon,CARROT,1 KG,2022,February,92.5
IV-A - CALABARZON,Quezon,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,Quezon,RADDISH (LABANOS),1 KG,2022,February,
IV-A - CALABARZON,Quezon,POTATO,1 KG,2022,February,
IV-A - CALABARZON,Quezon,SWEET POTATO (CAMOTE),1 KG,2022,February,
IV-A - CALABARZON,Quezon,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,Rizal,CARROT,1 KG,2022,February,
IV-A - CALABARZON,Rizal,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,Rizal,RADDISH (LABANOS),1 KG,2022,February,
IV-A - CALABARZON,Rizal,POTATO,1 KG,2022,February,
IV-A - CALABARZON,Rizal,SWEET POTATO (CAMOTE),1 KG,2022,February,
IV-A - CALABARZON,Rizal,GABI TUBERS,1 KG,2022,February,
IV-A - CALABARZON,City of Lucena,CARROT,1 KG,2022,February,99.0
IV-A - CALABARZON,City of Lucena,TURNIP (SINGKAMAS),1 KG,2022,February,
IV-A - CALABARZON,City of Lucena,RADDISH (LABANOS),1 KG,2022,February,
IV-A - CALABARZON,City of Lucena,POTATO,1 KG,2022,February,
IV-A - CALABARZON,City of Lucena,SWEET POTATO (CAMOTE),1 KG,2022,February,
IV-A - CALABARZON,City of Lucena,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,Marinduque,CARROT,1 KG,2022,February,
MIMAROPA Region,Marinduque,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,Marinduque,RADDISH (LABANOS),1 KG,2022,February,
MIMAROPA Region,Marinduque,POTATO,1 KG,2022,February,
MIMAROPA Region,Marinduque,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,Marinduque,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,Occidental Mindoro,CARROT,1 KG,2022,February,112.5
MIMAROPA Region,Occidental Mindoro,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,Occidental Mindoro,RADDISH (LABANOS),1 KG,2022,February,78.13
MIMAROPA Region,Occidental Mindoro,POTATO,1 KG,2022,February,91.25
MIMAROPA Region,Occidental Mindoro,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,Occidental Mindoro,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,Oriental Mindoro,CARROT,1 KG,2022,February,120.0
MIMAROPA Region,Oriental Mindoro,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,Oriental Mindoro,RADDISH (LABANOS),1 KG,2022,February,73.75
MIMAROPA Region,Oriental Mindoro,POTATO,1 KG,2022,February,108.13
MIMAROPA Region,Oriental Mindoro,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,Oriental Mindoro,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,Palawan,CARROT,1 KG,2022,February,132.5
MIMAROPA Region,Palawan,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,Palawan,RADDISH (LABANOS),1 KG,2022,February,91.25
MIMAROPA Region,Palawan,POTATO,1 KG,2022,February,118.75
MIMAROPA Region,Palawan,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,Palawan,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,Romblon,CARROT,1 KG,2022,February,126.25
MIMAROPA Region,Romblon,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,Romblon,RADDISH (LABANOS),1 KG,2022,February,110.63
MIMAROPA Region,Romblon,POTATO,1 KG,2022,February,162.5
MIMAROPA Region,Romblon,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,Romblon,GABI TUBERS,1 KG,2022,February,
MIMAROPA Region,City of Puerto Princesa,CARROT,1 KG,2022,February,161.75
MIMAROPA Region,City of Puerto Princesa,TURNIP (SINGKAMAS),1 KG,2022,February,
MIMAROPA Region,City of Puerto Princesa,RADDISH (LABANOS),1 KG,2022,February,126.17
MIMAROPA Region,City of Puerto Princesa,POTATO,1 KG,2022,February,133.25
MIMAROPA Region,City of Puerto Princesa,SWEET POTATO (CAMOTE),1 KG,2022,February,
MIMAROPA Region,City of Puerto Princesa,GABI TUBERS,1 KG,2022,February,57.64
V - Bicol Region,Albay,CARROT,1 KG,2022,February,87.25
V - Bicol Region,Albay,TURNIP (SINGKAMAS),1 KG,2022,February,
V - Bicol Region,Albay,RADDISH (LABANOS),1 KG,2022,February,
V - Bicol Region,Albay,POTATO,1 KG,2022,February,76.0
V - Bicol Region,Albay,SWEET POTATO (CAMOTE),1 KG,2022,February,43.13
V - Bicol Region,Albay,GABI TUBERS,1 KG,2022,February,
V - Bicol Region,Camarines Norte,CARROT,1 KG,2022,February,
V - Bicol Region,Camarines Norte,TURNIP (SINGKAMAS),1 KG,2022,February,
V - Bicol Region,Camarines Norte,RADDISH (LABANOS),1 KG,2022,February,
V - Bicol Region,Camarines Norte,POTATO,1 KG,2022,February,74.5
